,0
386,694963.8246143758
387,604270.7126560509
388,673285.8843634725
389,1367768.1613796651
390,1539593.5376893282
391,1117340.15159823
392,857889.332911104
393,1227096.2300063819
394,1042492.7814587355
395,1525541.637563035
396,1042492.7814587355
397,1136096.4991014153
398,1181185.3642110527
399,1042492.7814587355
400,1501225.373795867
401,926170.0056228787
402,1194005.9973595142
403,940507.2538290471
404,1203578.0949342847
405,1227096.2300063819
406,891876.2886797786
407,1227096.2300063819
408,1320163.4536250979
409,1470958.8867652416
410,857889.332911104
411,1042492.7814587355
412,1129056.9476909488
413,832618.2659608424
414,975581.8864112794
415,1042492.7814587355
416,673285.8843634725
417,1402928.202805832
418,1164740.6204951108
419,1935013.1878077388
420,1346127.246726498
421,536985.0603764504
422,849648.7875872701
423,1101184.5280044079
424,1245233.9048489332
425,857889.332911104
426,881010.3152106553
427,857889.332911104
428,1107753.9699540436
429,1042492.7814587355
430,1200647.7063761353
431,1314714.029613316
432,857889.332911104
433,1407225.267022267
434,1039055.1236171424
435,1361165.1960232407
436,1042492.7814587355
437,1281142.6487245262
438,1250476.0995050073
439,899121.4575691819
440,1274242.3571382165
441,857889.332911104
442,857889.332911104
443,1004675.0708996356
444,857889.332911104
445,949812.0099410266
446,1042492.7814587355
447,699944.2047554106
448,876495.1492648572
449,1051923.9968348444
450,964190.0568892062
451,1103944.166623965
452,1227096.2300063819
453,700486.5104872435
454,1374935.3730163425
455,1083761.2594413161
456,1030218.1016610563
457,1042492.7814587355
458,815134.2844781429
459,1042492.7814587355
460,1101501.1571766734
461,937822.8155195713
462,1166801.0705021769
463,1357574.8596285433
464,1000974.2496655285
465,1227096.2300063819
466,852936.0364957303
467,1042492.7814587355
468,1227096.2300063819
469,847169.8541187048
470,1410234.1599894017
471,1382703.1292978376
472,857889.332911104
473,1042492.7814587355
474,1368745.422976926
475,1540033.5345008224
476,846195.9326012582
477,1193738.9141464382
478,840706.7843957394
479,1485345.0833871216
480,1230549.475570485
481,1652420.295965597
482,873213.5606554896
483,1488285.3235778064
484,541476.1832537651
485,1219726.0636608005
486,1091821.387635678
487,857889.332911104
488,857889.332911104
489,1131684.728953138
490,1190118.2997260839
491,907920.4708269536
492,1042492.7814587355
493,857889.332911104
494,951282.6562583
495,715484.183367759
496,825159.3922703266
497,1187819.1972278953
498,1233434.134086594
499,1227096.2300063819
500,1354627.3074822426
501,857889.332911104
502,520211.96659211814
503,1347472.0511820614
504,1443963.6750555336
505,841377.9863472581
506,1636110.8910396546
507,727314.5580658466
508,1144096.445174694
509,857889.332911104
510,1823397.4902501106
511,1223272.5498658717
512,857889.332911104
513,1227039.6534245461
514,1085713.4528201371
515,1146433.276864484
516,1052036.3666152805
517,673285.8843634725
518,799153.1879036874
519,1425676.0941168517
520,1042492.7814587355
521,1042492.7814587355
522,1372496.303744465
523,1108001.8303872645
524,857889.332911104
525,1672116.3213166445
526,1403317.227143243
527,1042492.7814587355
528,1366873.9997158647
529,1116067.6154091507
530,932696.9287644774
531,857889.332911104
532,842836.1847981066
533,1227096.2300063819
534,1776875.1207934022
535,971225.9816200137
536,1042492.7814587355
537,1042492.7814587355
538,1147359.9651553035
539,894064.2821571231
540,1799116.692736879
541,1047374.300096035
542,676711.8772211671
543,857889.332911104
544,673285.8843634725
545,1188388.2242557704
546,857889.332911104
547,1295449.087768793
548,1528000.9307100773
549,857889.332911104
550,1140206.8491335362
551,1308586.5577501804
552,1042492.7814587355
553,1042492.7814587355
554,926045.4901190847
555,1218358.2153223455
556,1175010.425914839
557,857889.332911104
558,739178.8283887058
559,1893402.2109365612
560,960817.0337444395
561,1423369.9517835975
562,1042492.7814587355
563,1599428.5652160794
564,972339.8325661272
565,838034.5926562548
566,1227096.2300063819
567,1152101.2717931122
568,1462631.4284564108
569,1028829.0270346105
570,1403391.2222193629
571,1014584.8100076914
572,1042492.7814587355
573,907189.4865261465
574,972235.0213242769
575,1142101.447918132
576,1604818.9411904663
577,1103065.9759048223
578,1411699.6785540134
579,930083.1000306308
580,1354272.7562274188
581,1042492.7814587355
582,1019825.3040266484
583,799187.3180183619
584,1200646.9716843814
585,1426127.342304051
586,1647209.9822200388
587,1577719.822859019
588,857889.332911104
589,901771.2475233227
590,1042492.7814587355
591,1509737.3869095296
592,1227096.2300063819
593,1193890.792552352
594,1232700.0135841519
595,1042492.7814587355
596,857889.332911104
597,706986.6877909005
598,857889.332911104
599,1265674.2594118118
600,1042492.7814587355
601,1430893.041083306
602,1134199.3175177276
603,1672058.3746296465
604,841430.6071551591
605,1378073.7015349567
606,1546271.3868864328
607,1460317.2887925357
608,661088.856235519
609,1051905.5955805033
610,1460286.1518238038
611,1252449.6202539057
612,1042847.8199104071
613,781251.4279833734
614,857889.332911104
615,1172383.7761337757
616,702213.239125371
617,706583.0248686969
618,904610.2635342628
619,647696.8343134075
620,1147874.098358184
621,1042492.7814587355
622,1463192.655944109
623,1096327.9102630168
624,701228.4417534322
625,1348221.05649212
626,1069739.6918915957
627,1227096.2300063819
628,911726.4012102932
629,673285.8843634725
630,1227096.2300063819
631,1121253.6518339962
632,1227096.2300063819
633,1216581.9495755434
634,1436453.5420072377
635,962116.8325298429
636,1044043.8724099398
637,1042492.7814587355
638,1004103.3164589703
639,1041523.5864850283
640,1165204.1583067179
641,857889.332911104
642,886126.6110576689
643,1350191.652181089
644,1160240.0002214313
645,1098266.7092253566
646,955886.304014489
647,857889.332911104
648,1227096.2300063819
649,887172.3611667156
650,857889.332911104
651,994464.5084642321
652,730043.264292255
653,833207.0619800687
654,1036798.8780543208
655,912735.0773161948
656,952767.6111177504
657,1211631.1450999677
658,916531.4898047447
659,902219.1919948757
660,926266.286608249
661,885450.4205406457
662,1148283.2027139664
663,1149363.98573263
664,1042492.7814587355
665,1042492.7814587355
666,1417100.1900769174
667,702877.5939338952
668,898901.3004083633
669,922870.0393380821
670,857889.332911104
671,1082668.6749554574
672,685058.9482529312
673,1316375.2669666708
674,1334661.8015891463
675,935450.3573473543
676,1066689.4993160665
677,1608625.9871225804
678,1006638.3699001372
679,736172.98785308
680,852542.4495161176
681,857889.332911104
682,857889.332911104
683,1042492.7814587355
684,857889.332911104
685,975635.6724291891
686,1236045.3070750087
687,918311.3406020403
688,1023100.6384984106
689,857889.332911104
690,1345132.2323522717
691,729364.4365848452
692,1227096.2300063819
693,1042492.7814587355
694,973835.9520228207
695,1483109.163924709
696,1042492.7814587355
697,825130.120214358
698,1064986.665649742
699,857889.332911104
700,1206060.0489302427
701,857889.332911104
702,1025273.4812664688
703,1042492.7814587355
704,917732.5813449025
705,729649.2108004689
706,1434103.2803626955
707,1042492.7814587355
708,1194987.943228364
709,857889.332911104
710,1192009.805431649
711,1190685.9924458265
712,1042492.7814587355
713,857889.332911104
714,1300485.938469693
715,1127434.593131289
716,1227096.2300063819
717,674663.0374772996
718,815152.342561394
719,1040748.9478878826
720,885864.7061925232
721,853929.8151635379
722,1088079.874130115
723,1078651.917112887
724,1042492.7814587355
725,1408904.9465427846
726,673285.8843634725
727,844439.9602712095
728,857889.332911104
729,1227096.2300063819
730,1257191.9162548035
731,973572.2719107121
732,916577.4364721477
733,857889.332911104
734,723042.3199760169
735,1060631.0779851228
736,1116066.6109860986
737,844709.813514024
738,1246066.9575207084
739,1021913.8542319387
740,936346.7627152503
741,673285.8843634725
742,1106542.4658950418
743,1183144.7213640213
744,1231951.1868929714
745,1042492.7814587355
746,1252199.7878475338
747,1122583.8598243147
748,857889.332911104
749,856131.8358934075
750,1042492.7814587355
751,1261906.1091118008
752,953330.4884016663
753,1042492.7814587355
754,692322.1791191101
755,907090.3952536583
756,1579330.679329604
757,1042492.7814587355
758,857889.332911104
759,716779.3148727417
760,992724.6391290873
761,542434.1242490709
762,1017509.1537163705
763,1385202.8989102244
764,857889.332911104
765,716229.0494288355
766,1419912.4201891571
767,1042492.7814587355
768,1141137.2063034624
769,1008721.3819664419
770,1730647.3773558885
771,673285.8843634725
772,1299901.3843745142
773,900883.7578964084
774,1278138.5266910046
775,1488404.4451297224
776,650412.0563780218
777,997182.7154742479
778,857889.332911104
779,1690908.8402484506
780,1392483.7948671132
781,1185573.6511826515
782,573830.8140714616
783,1548924.6224132776
784,1049446.5993618667
785,869789.3537840545
786,1042492.7814587355
787,1042492.7814587355
788,1367600.3150559217
789,937085.0754056573
790,1411699.6785540134
791,1042492.7814587355
792,1183836.9399328083
793,1065805.0023079067
794,1118198.9648460448
795,1237368.6641729176
796,839969.0419007987
797,1546299.3071767092
798,1042492.7814587355
799,901105.8526503295
800,1053720.6701581925
801,1693546.578019783
802,1566639.7578704357
803,1595122.0649473518
804,1033339.6988278627
805,1411699.6785540134
806,846621.7618586272
807,746305.8012829125
808,1114020.7415163815
809,864910.7503306568
810,1272447.9008152038
811,857889.332911104
812,857889.332911104
813,858911.7586968839
814,1227096.2300063819
815,1155238.9900463521
816,663277.5156089067
817,857889.332911104
818,1391788.4584139735
819,1047089.5661940128
820,1042492.7814587355
821,1488462.1405207962
822,1050945.709832728
823,1042492.7814587355
824,1042492.7814587355
825,1227096.2300063819
826,1562080.3845668435
827,847774.837583825
828,964079.2907431573
829,886489.3919685334
830,1042492.7814587355
831,1227096.2300063819
832,914199.109488368
833,1239540.497127518
834,857889.332911104
835,1001764.5919858217
836,1143850.2206282318
837,1020792.6409329176
838,919628.2403132915
839,718589.1335218102
840,673285.8843634725
841,1297421.6659548879
842,1252296.059574455
843,1217054.635661304
844,1073901.5089566112
845,911762.4343094677
846,1040784.1538743228
847,1092909.3854619116
848,673285.8843634725
849,1049518.821547538
850,973812.3993740529
851,1794743.077917993
852,1096164.5038240105
853,1162267.8120421171
854,1042492.7814587355
855,1537143.0863165557
856,1042492.7814587355
857,1042492.7814587355
858,977137.145119518
859,723132.9464513361
860,1183320.2873392105
861,781429.2117099166
862,916312.5785430074
863,1344685.8701838702
864,1333873.1385324448
865,996451.3399484605
866,1042492.7814587355
867,1428437.1115626544
868,857889.332911104
869,1042492.7814587355
870,857889.332911104
871,1042492.7814587355
872,914546.8779665977
873,857889.332911104
874,890378.4636602998
875,1412941.9692249298
876,962407.9808186293
877,1148637.2794835865
878,1081295.233529672
879,1256627.4525679052
880,1042492.7814587355
881,1042492.7814587355
882,1042492.7814587355
883,689894.5985572785
884,1223660.5069080293
885,1358281.3602638245
886,1808771.7950986177
887,1517272.9475681037
888,703059.9446899295
889,1540220.3849804103
890,1367691.6478875875
891,1190484.0210908204
892,1369922.4231441617
893,1042492.7814587355
894,1411699.6785540134
895,1591523.764169693
896,743978.1393522471
897,899502.7046541721
898,1042492.7814587355
899,1092269.189645335
900,933286.887896955
901,995736.5814460516
902,1004345.1750551909
903,891056.6773344576
904,1401474.2416575402
905,830192.4086247683
906,857889.332911104
907,841371.4353404492
908,897096.3327767402
909,934972.4558244795
910,1089167.6095915735
911,1080749.9836065471
912,1297556.212111637
913,1020521.5323677659
914,1227096.2300063819
915,1596166.5114012063
916,1083558.0056564957
917,1190669.4221945703
918,1002379.1713310927
919,1042492.7814587355
920,1227096.2300063819
921,857889.332911104
922,857889.332911104
923,1104038.067136392
924,1009269.0898371339
925,1165471.237711072
926,1024362.5951942056
927,1229632.6770124882
928,959788.1492209435
929,857889.332911104
930,956318.0338230133
931,1065083.7123007774
932,1065576.2112992704
933,886507.0164006054
934,1081593.2671795934
935,882594.3190841824
936,1264705.2591932863
937,536684.4029465914
938,966841.3180127889
939,1302839.6240581274
940,960455.2853739709
941,857889.332911104
942,1106467.6198594123
943,857889.332911104
944,1227096.2300063819
945,1047814.816574052
946,857889.332911104
947,1100296.482494086
948,1227096.2300063819
949,1006269.1062373221
950,709910.0549603403
951,1227096.2300063819
952,1150309.0093784332
953,975458.7325454801
954,1169559.1089512855
955,833322.9436119944
956,1086677.6207296848
957,1227096.2300063819
958,1042492.7814587355
959,817766.517791152
960,1236261.190077871
961,1136948.4816368073
962,1491864.2619694173
963,1438517.8246023357
964,839232.4969265461
965,1330454.3446950465
966,895649.321591258
967,546789.3436136693
968,1042492.7814587355
969,1697744.1804219633
970,847865.7265505642
971,709368.2241535485
972,1170219.3436787874
973,1255545.4448757917
974,857889.332911104
975,1227096.2300063819
976,751355.9912011772
977,1114183.1145575345
978,921204.0599133819
979,1194756.9524766505
980,1313717.0695087314
981,1492483.589127928
982,712117.6456291974
983,1421918.5801717788
984,1211512.2347326577
985,1237056.0073636323
986,857889.332911104
987,857889.332911104
988,1377041.2381251007
989,1253914.7153921127
990,1218296.69646658
991,1170822.3214783967
992,1087819.6589323431
993,673285.8843634725
994,1042492.7814587355
995,1042492.7814587355
996,723549.0026313812
997,1048520.7893507928
998,875569.5658482313
999,1042492.7814587355
1000,844036.1481582373
1001,1042492.7814587355
1002,1762162.6866452098
1003,1149838.7048031688
1004,1142731.5384841263
1005,1042492.7814587355
1006,903099.696758151
1007,829022.1403937489
1008,882006.7560276836
1009,1213964.2953128815
1010,841801.4561638534
1011,1227096.2300063819
1012,1069021.0952916145
1013,1049435.2090853453
1014,857889.332911104
1015,1214091.9484808147
1016,865388.3043371886
1017,1042492.7814587355
1018,1042492.7814587355
1019,1414115.6291380674
1020,1048599.4385850579
1021,834861.0406328291
1022,920236.7737055421
1023,1215352.3388124555
1024,684560.0472224355
1025,1510828.8331287801
1026,1109523.0045935065
1027,820300.3234135956
1028,857889.332911104
1029,711337.1574424058
1030,1021783.7966553122
1031,1610470.5300545841
1032,1303378.907247737
1033,1583207.7384539694
1034,1042492.7814587355
1035,1132314.79480879
1036,1227096.2300063819
1037,1021051.64916794
1038,969173.754212752
1039,979498.4191545695
1040,1532709.1526855081
1041,1227096.2300063819
1042,857889.332911104
1043,1646706.5068565905
1044,1695105.4938239902
1045,1045921.3912775517
1046,1042492.7814587355
1047,1717888.7376993299
1048,1039873.5447532386
1049,1042492.7814587355
1050,857889.332911104
1051,1120264.7116536796
1052,857889.332911104
1053,1085422.0527446717
1054,831417.1390371025
1055,1455802.522649303
1056,857889.332911104
1057,857889.332911104
1058,917444.7544331402
1059,857889.332911104
1060,1042492.7814587355
1061,929866.2178981751
1062,1042492.7814587355
1063,892743.3103815913
1064,958819.9374241382
1065,784561.1033791006
1066,1120771.32282044
1067,1227096.2300063819
1068,1208655.5928930044
1069,1042492.7814587355
1070,1310364.3417624831
1071,1536511.823086992
1072,857889.332911104
1073,1323712.352869615
1074,1530971.7756409347
1075,924007.1241312027
1076,1981695.3776359707
1077,839461.7896936238
1078,959001.6846947521
1079,836459.4377512485
1080,857889.332911104
1081,838363.16078794
1082,857889.332911104
1083,970515.3050208092
1084,1099894.4305540025
1085,673285.8843634725
1086,1592023.2722298354
1087,915534.8776831925
1088,1042492.7814587355
1089,1042492.7814587355
1090,946777.9361593872
1091,1042492.7814587355
1092,906161.3434704393
1093,857889.332911104
1094,916187.9380206764
1095,1354829.6989812404
1096,723797.3123006374
1097,966359.6429431587
1098,1042492.7814587355
1099,1657820.91161187
1100,1227096.2300063819
1101,1103998.5588375777
1102,806652.8845136464
1103,857889.332911104
1104,1599318.4391110688
1105,1287877.1254178286
1106,740449.2331190556
1107,1292258.8433665037
1108,857889.332911104
1109,724853.489250794
1110,2150432.8569785953
1111,1289462.5166765153
1112,1042492.7814587355
1113,660276.7551643997
1114,934214.0095146894
1115,1227096.2300063819
1116,1227096.2300063819
1117,1661631.3937928379
1118,1130837.1649243087
1119,1042492.7814587355
1120,894443.4875053167
1121,1042492.7814587355
1122,1042492.7814587355
1123,1227096.2300063819
1124,718611.7809716612
1125,915257.4000113904
1126,1227096.2300063819
1127,1641951.2697749585
1128,857889.332911104
1129,1215643.937733382
1130,1042492.7814587355
1131,1042492.7814587355
1132,1042492.7814587355
1133,1600083.7368573993
1134,995825.2407906055
1135,1203674.6578172892
1136,1381817.7707718313
1137,1473083.9161117673
1138,1227096.2300063819
1139,857889.332911104
1140,1358713.3586432487
1141,910128.4274224043
1142,622415.943742305
1143,848104.0366503447
1144,1381815.995556116
1145,1045165.6947046071
1146,840438.035682708
1147,1252484.6670592278
1148,1028607.2012623549
1149,1042492.7814587355
1150,1391575.7748830318
1151,857889.332911104
1152,1042492.7814587355
1153,896398.7191505283
1154,1140420.3102500588
1155,910342.036458075
1156,1312392.458437875
1157,857889.332911104
1158,857889.332911104
1159,1427798.120494455
1160,1042492.7814587355
1161,982695.2316950709
1162,1028781.1445842534
1163,695330.9969547689
1164,878728.9372040331
1165,1174662.278861776
1166,810777.9609513134
1167,1045436.3978322297
1168,981622.4949017614
1169,966369.255380556
1170,1227096.2300063819
1171,906572.3455582559
1172,869634.0304785669
1173,756713.2707445025
1174,1269888.9177185893
1175,945035.0297014266
1176,857889.332911104
1177,1591875.6262503117
1178,1386192.358398065
1179,1088850.1651799977
1180,1187633.3887880743
1181,857889.332911104
1182,1076429.6266164482
1183,673285.8843634725
1184,1117391.527771026
1185,1042492.7814587355
1186,857889.332911104
1187,1042492.7814587355
1188,943324.6763055921
1189,1329808.2804581225
1190,833792.7964742035
1191,1383294.1987793297
1192,1098915.8289872557
1193,857889.332911104
1194,916881.1665388644
1195,1540190.9148140848
1196,726804.8286321908
1197,1435702.9962834269
1198,890139.9338950068
1199,961709.7131464928
1200,1042492.7814587355
1201,946723.254859671
1202,872487.7139308006
1203,1003381.8088371605
1204,998282.5097674727
1205,1107454.8463402241
1206,1108170.424841851
1207,1909874.6673738062
1208,1042492.7814587355
1209,1469117.7588919252
1210,890728.0118292272
1211,1227096.2300063819
1212,1042492.7814587355
1213,1175756.8750466406
1214,1219742.8188860565
1215,1058432.2499426007
1216,899882.4064670056
1217,1203452.8377260864
1218,1468010.490419194
1219,1083339.784736514
1220,828811.2638879418
1221,1120511.7045664191
1222,1042492.7814587355
1223,673285.8843634725
1224,1534300.5490606725
1225,1315271.7509581298
1226,1063519.8270337433
1227,1434703.0355403423
1228,1042492.7814587355
1229,945712.8439888209
1230,658940.1102512777
1231,857889.332911104
1232,857889.332911104
1233,686557.8604469448
1234,1042492.7814587355
1235,1067684.4915232062
1236,823191.6541262716
1237,993511.2858190686
1238,844221.3711293489
1239,910122.1496401578
1240,735350.5087760836
1241,724018.8238360286
1242,1438697.26807338
1243,687951.4368373305
1244,866304.6073340476
1245,1227096.2300063819
1246,1655692.2398650348
1247,1404100.883487925
1248,1418918.4758764505
1249,857889.332911104
1250,1525845.8538805395
1251,857889.332911104
1252,1091439.2141308486
1253,733865.0649287105
1254,915958.4865801036
1255,1572774.4666910022
1256,1409860.2451223135
1257,1587769.2399099767
1258,1524077.9934979677
1259,1259740.6513913125
1260,1374972.7728254944
1261,1042492.7814587355
1262,863628.0102220029
1263,1100945.3754490912
1264,1126893.5284266323
1265,954858.2712350339
1266,809495.0950915217
1267,1212736.119813174
1268,1042492.7814587355
1269,996298.0248953849
1270,976100.198503241
1271,857889.332911104
1272,1368681.912020892
1273,1453163.9717781395
1274,1411699.6785540134
1275,1114357.6784354895
1276,843547.7594828457
1277,857889.332911104
1278,1161924.3108136058
1279,1093396.0281872451
1280,1970737.9403373152
1281,1764724.3732549995
1282,1042492.7814587355
1283,734487.07813178
1284,1422918.1848810464
1285,1042492.7814587355
1286,1191609.218677938
1287,873210.6992464811
1288,1408246.2445066273
1289,1042492.7814587355
1290,857889.332911104
1291,913083.8828950077
1292,849963.9642086774
1293,857889.332911104
1294,1010157.3762616962
1295,1042492.7814587355
1296,1042492.7814587355
1297,972032.2692339867
1298,840739.0223290026
1299,1414895.9433081895
1300,1218960.876687497
1301,1059328.7564800829
1302,1141834.1076326668
1303,1051464.6328715384
1304,1178684.295121044
1305,847442.7903805971
1306,1789338.0416726917
1307,1160078.974880591
1308,1227096.2300063819
1309,1119494.1008660942
1310,1146246.4674130678
1311,665991.1905754358
1312,1097306.2790335715
